time	current	voltage
9424	88.3816346517	-57.4189108897
9425	88.2932842064	-57.4711916495
9426	88.2046199873	-57.5236461109
9427	88.1156423096	-57.5762731024
9428	88.0263514894	-57.6290714307
9429	87.936747844	-57.6820398803
9430	87.8468316918	-57.7351772136
9431	87.7566033525	-57.7884821714
9432	87.6660631467	-57.8419534726
9433	87.575211396	-57.8955898145
9434	87.4840484234	-57.949389873
9435	87.3925745529	-58.0033523028
9436	87.3007901095	-58.0574757372
9437	87.2086954195	-58.1117587886
9438	87.11629081	-58.1662000485
9439	87.0235766095	-58.2207980879
9440	86.9305531475	-58.2755514569
9441	86.8372207545	-58.3304586856
9442	86.7435797622	-58.3855182837
9443	86.6496305035	-58.440728741
9444	86.5553733121	-58.4960885277
9445	86.4608085231	-58.5515960939
9446	86.3659364725	-58.6072498708
9447	86.2707574974	-58.6630482703
9448	86.1752719362	-58.7189896851
9449	86.0794801281	-58.7750724893
9450	85.9833824135	-58.8312950386
9451	85.8869791341	-58.8876556701
9452	85.7902706323	-58.9441527032
9453	85.6932572518	-59.0007844391
9454	85.5959393375	-59.0575491616
9455	85.4983172351	-59.1144451373
9456	85.4003912916	-59.1714706155
9457	85.3021618549	-59.2286238287
9458	85.2036292743	-59.2859029929
9459	85.1047938998	-59.3433063079
9460	85.0056560826	-59.4008319573
9461	84.9062161751	-59.4584781092
9462	84.8064745307	-59.5162429161
9463	84.7064315039	-59.5741245153
9464	84.6060874501	-59.6321210294
9465	84.5054427259	-59.6902305662
9466	84.4044976891	-59.7484512194
9467	84.3032526983	-59.8067810687
9468	84.2017081134	-59.8652181802
9469	84.0998642952	-59.9237606066
9470	83.9977216057	-59.9824063874
9471	83.8952804078	-60.0411535497
9472	83.7925410657	-60.100000108
9473	83.6895039443	-60.1589440649
9474	83.5861694099	-60.2179834113
9475	83.4825378297	-60.2771161264
9476	83.3786095721	-60.3363401788
9477	83.2743850062	-60.3956535261
9478	83.1698645026	-60.4550541155
9479	83.0650484326	-60.5145398846
9480	82.9599371688	-60.5741087608
9481	82.8545310846	-60.6337586625
9482	82.7488305548	-60.6934874992
9483	82.6428359548	-60.7532931716
9484	82.5365476615	-60.8131735723
9485	82.4299660525	-60.8731265861
9486	82.3230915065	-60.9331500901
9487	82.2159244035	-60.9932419544
9488	82.1084651242	-61.0534000424
9489	82.0007140505	-61.1136222109
9490	81.8926715654	-61.1739063109
9491	81.7843380528	-61.2342501876
9492	81.6757138977	-61.2946516811
9493	81.5667994861	-61.3551086264
9494	81.457595205	-61.415618854
9495	81.3481014427	-61.4761801906
9496	81.2383185881	-61.5367904586
9497	81.1282470315	-61.5974474776
9498	81.0178871639	-61.6581490638
9499	80.9072393776	-61.7188930309
9500	80.7963040659	-61.7796771905
9501	80.6850816228	-61.8404993522
9502	80.5735724438	-61.9013573242
9503	80.461776925	-61.9622489136
9504	80.3496954639	-62.0231719268
9505	80.2373284586	-62.0841241699
9506	80.1246763085	-62.1451034492
9507	80.0117394139	-62.2061075712
9508	79.8985181763	-62.2671343434
9509	79.7850129979	-62.3281815744
9510	79.6712242822	-62.3892470745
9511	79.5571524335	-62.4503286559
9512	79.4427978571	-62.5114241331
9513	79.3281609596	-62.5725313235
9514	79.2132421482	-62.6336480473
9515	79.0980418314	-62.6947721284
9516	78.9825604186	-62.7559013944
9517	78.8667983202	-62.8170336771
9518	78.7507559475	-62.8781668131
9519	78.6344337129	-62.9392986436
9520	78.5178320299	-63.0004270151
9521	78.4009513127	-63.0615497801
